背負う,eou
背負った,eoa
背負って,eoe
背負わ,eoa
背面,aien
背骨,eoe
胡座,
胸,ue
胸ぐら,uaua
胸キュン,iun
胸元,uaoo
胸痛,iouuu
胸苦しくて,uauuiue
胸騒ぎ,uaaai
能,ou
能力,ouiou
能動,ouou
能書き,ouai
脂,aua
脂肪,iou
脂身,auai
脅え,oie
脅えて,oiee
脅える,oieu
脅かす,ooau
脅さ,ooa
脅威,ioui
脆,oo
脆い,ooi
脆く,oou
脆くて,ooue
脇,ai
脇役,aiau
脇目,aie
脈,iau
脈打つ,iauuu
脚,ai
脚光,iaou
脚本,iauon
脱,au
脱い,ui
脱いだ,uia
脱いで,uie
脱が,ua
脱ぎ,ui
脱ぐ,uu
脱け出し,ueai
脱げば,uea
脱出,aiuu
脱力,auiou
脱字,aui
脱水,aui
脱獄,auou
脱線,aen
脱臼,aiuu
脱落,auau
脱走,aou
脳,ou
脳みそ,ouio
脳天,ouen
脳裏,oui
脳髄,ouui
脹らんで,uuane
腐った,uaa
腐っちゃ,uaia
腐って,uae
腐ら,uaa
腐り,uai
腐る,uau
腐れ縁,uaeen
腐敗,uai
腑,
腕,ue
腕組み,ueui
腫らし,aai
腫らして,aaie
腫れ,ae
腫れた,aea
腫れて,aee
腫れぼったい,aeoai
腰,oi
腰かけ,oiae
腰かけた,oiaea
腰かけて,oiaee
腰抜け,oiue
腰掛け,oiae
腰掛けて,oiaee
腰砕け,oiuae
腱鞘炎,eniouen
腸,iou
腹,aa
腹ペコだった,aaeoaa
腹ペコで,aaeoe
腹ペコな,aaeoa
腹ペコの,aaeoo
腹痛,uuuu
腹立ち,aaai
腹立つ,aaau
腹筋,uin
膝,ia
膝元,iaoo
膝小僧,iaoou
膨らま,uuaa
膨らみ,uuai
膨らむ,uuau
膨らんだ,uuana
膨らんで,uuane
膨れ,uue
膨大,ouai
膨大な,ouaia
膨張,ouiou
膳,en
臆する,ouuu
臆病,ouiou
臆病で,ouioue
臆病な,ouioua
臆病に,ouioui
臓,ou
臨む,oou
臨場感,iniouan
自,i
自ら,oouaa
自体,iai
自作,iau
自信,iin
自分,iun
自分勝手,iunae
自分勝手じゃ,iunaeia
自分勝手だった,iunaeaa
自分勝手で,iunaee
自分勝手な,iunaea
自分勝手に,iunaei
自制,iei
自力,iii
自動,iou
自動車,iouia
自叙伝,iioen
自問,ion
自問自答,ioniou
自嘲,iiou
自在,iai
自在な,iaia
自在に,iaii
自在や,iaia
自宅,iau
自尊心,ionin
自己,io
自惚れ,uuoe
自慢,ian
自慢気に,ianei
自我,ia
自暴自棄,iouii
自殺,iau
自演,ien
自炊,iui
自然,ien
自然だった,ienaa
自然な,iena
自然に,ieni
自然の,ieno
自由,iuu
自由だ,iuua
自由だった,iuuaa
自由で,iuue
自由です,iuueu
自由な,iuua
自由に,iuui
自由自在,iuuiai
自由自在だ,iuuiaia
自由自在に,iuuiaii
自画,ia
自称,iiou
自立,iiu
自覚,iau
自販機,iani
自賛,ian
自身,iin
自転,ien
自転車,ienia
臭,iuu
臭い,uai
臭う,iou
臭ぇ,uee
臭え,uee
臭く,uau
臭くて,uaue
至り,iai
至る,iau
至るところ,iauooo
至る所,iauooo
至上,iiou
至近,iin
致し方ない,iaiaaai
致命,iei
致死,ii
臼,uu
興す,oou
興味,ioui
興味本位,iouioni
興奮,ouun
舌,ia
舌なめずり,iaaeui
舌鼓,iauui
舎,ia
舐め,ae
舐めた,aea
舐めたら,aeaa
舐めたり,aeai
舐めて,aee
舐める,aeu
舗道,oou
舞,ai
舞い,ai
舞い上がって,aiaae
舞い上がり,aiaai
舞い上がる,aiaau
舞い上がれ,aiaae
舞い上がれば,aiaaea
舞い戻って,aiooe
舞い戻る,aioou
舞い込む,aiou
舞い込んだ,aiona
舞い降りた,aioia
舞い降りて,aioie
舞い降りる,aioiu
舞う,au
舞え,ae
舞った,aa
舞って,ae
舞わ,aa
舞上がる,aiaau
舞台,uai
舞妓,aio
舞子,aio
舞踏,uou
舞降りて,aioie
舟,ue
航,
航海,ouai
般若,ania
舵,ai
舵取り,aioi
船,en
船体,enai
船出,uae
船長,eniou
艘,
艦,an
良,o
良い,oi
良かった,oaa
良かったぁ,oaa
良かったら,oaaa
良き,oi
良く,ou
良くて,oue
良ければ,oeea
良さげに,aei
良し,oi
良好,iouou
良好で,iououe
良心,iouin
良識,iouii
色,io
色々,ioio
色々な,ioioa
色々やった,ioioaa
色あせ,ioae
色あせた,ioaea
色あせて,ioaee
色あせる,ioaeu
色っぽい,iooi
色づいた,iouia
色づき,ioui
色づく,iouu
色づけば,iouea
色とりどり,iooioi
色とりどりの,iooioio
色どり,iooi
色どる,ioou
色めきたって,ioeiae
色めく,ioeu
色丹,
色付いて,iouie
色付き,ioui
色取り取りの,iooioio
色彩,iiai
色染,
色気,ioe
色白,ioio
色白で,ioioe
色白の,ioioo
色褪せ,ioae
色褪せた,ioaea
色褪せて,ioaee
色褪せる,ioaeu
艶やかな,uaaaa
艶やかに,uaaai
芍薬,iauau
芙蓉,uou
芝,ia
芝居,iai
芝生,iau
芯,in
花,a
花に水,i
花びら,aaia
花咲,
花壇,aan
花嫁,aaoe
花屋,aaa
花形,aaaa
花束,aaaa
花柄,aaaa
花火,aai
花瓶,ain
花見,aai
芸,ei
芸人,eiin
芸能,eiou
芸術,eiiuu
芸風,eiuu
芽,e
芽ばえて,eaee
芽吹いた,euia
芽吹いて,euie
芽吹く,euu
芽生えた,eaea
芽生えて,eaee
芽生える,eaeu
苗字,ioui
苛,
苛々,iaia
苛め,iie
苛立ち,iaai
苛立った,iaaa
苛立って,iaae
苛立つ,iaau
若,aa
若い,aai
若かった,aaaa
若き,aai
若く,aau
若奥様,
若旦那,
若気,aae
若者,aaoo
若草,aaua
若葉,aaa
若造,
苦,u
苦い,iai
苦くて,iaue
苦し,uui
苦しい,uuii
苦しかった,uuiaa
苦しく,uuiu
苦しくて,uuiue
苦しま,uuia
苦しみ,uuii
苦しむ,uuiu
苦しめ,uuie
苦しめた,uuiea
苦しめて,uuiee
苦しめる,uuieu
苦しんだ,uuina
苦しんだり,uuinai
苦しんで,uuine
苦労,uou
苦悩,uou
苦情,uiou
苦手,iae
苦手だ,iaea
苦手で,iaee
苦手な,iaea
苦痛,uuu
苦笑い,iaaai
苦肉の策,uiuoau
苦言,uen
苦難,uan
苫,
英,ei
英会話,eiaia
英知,eii
英雄,eiuu
茂み,iei
茅ヶ崎,iaai
茎,ui
茜,aae
茜色,aaeio
茨,iaa
茨城,iaai
茶,ia
茶の間,iaoa
茶化さ,iaaa
茶化す,iaau
茶店,iaie
茶碗,iaan
茶色,iaio
茶色い,iaioi
茹で,ue
茹でる,ueu
草,ua
草むら,uaua
草原,uaaa
草木,uai
草花,uaaa
草食,ouiou
荊,
荒,
荒々しく,aaaaiu
荒み,uai
荒らし,aai
荒らす,aau
荒れ,ae
荒れた,aea
荒れる,aeu
荒れ狂う,aeuuu
荒れ野,aeo
荒廃,ouai
荒波,aaai
荒野,oua
荷,i
荷台,iai
荷物,iou
荷造り,iuui
莫大な,auaia
菅,ua
菊,iu
菓子,ai
菜,a
菜の花,aoaa
菜園,aien
菫,
華,
華やいだ,aaaia
華やいで,aaaie
華やか,aaaa
華やかだ,aaaaa
華やかで,aaaae
華やかな,aaaaa
華やかに,aaaai
華やぐ,aaau
華奢,
華奢な,a
華道,aou
華麗な,aeia
華麗に,aeii
萌,oe
萎,ae
萎えて,aee
萎びた,iaia
落,
落し物,ooioo
落す,oou
落ち,oi
落ちこぼれて,oiooee
落ちた,oia
落ちたら,oiaa
落ちて,oie
落ちる,oiu
落ちれば,oiea
落ち合おう,oiaou
落ち着いたら,oiuiaa
落ち着いて,oiuie
落ち着か,oiua
落ち着く,oiuu
落ち着け,oiue
落ち葉,oia
落とさ,ooa
落とし,ooi
落とした,ooia
落として,ooie
落とし物,ooioo
落とし穴,ooiaa
落とす,oou
落とせ,ooe
落城,auiou
落差,aua
落書き,auai
落胆,auan
落葉,auou
落雷,auai
葉,a
葉巻,aai
葉書,aai
葉月,aui
葛藤,aou
葵,aoi
蒔いた,aia
蒔いて,aie
蒔き,ai
蒔く,au
蒲,aa
蒲公英,
蒸し,ui
蒸し暑かった,uiauaa
蒸せ,ue
蒸気,ioui
蒸発,iouau
蒼,
蒼い,i
蒼き,i
蒼く,u
蒼白で,ouaue
蓄え,auae
蓄積,iuei
蓋,ua
蓮,au
蔑み,aeui
蔑もう,aeuou
蔓延,anen
蕎麦,oa
蕾,uoi
薄,
薄い,uui
薄く,uuu
薄っぺら,uuea
薄っぺらな,uueaa
薄める,uueu
薄らぐ,uuau
薄れ,uue
薄れたら,uueaa
薄れて,uuee
薄れる,uueu
薄情,auiou
薄手の,uueo
薄暗い,uuuai
薄曇り,uuuoi
薄汚れた,uuooea
薄汚れて,uuooee
薄着,uui
薔薇,aa
薙ぎ倒す,aiaou
薫り,aoi
薫る,aou
薬,uui
薬師,
薬指,uuiui
薬莢,aiou
藁,aa
藁半紙,aaani
藍,ai
藍色,aiio
藤沢,uiaa
藪,au
蘇った,oiaea
蘇って,oiaee
蘇ら,oiaea
蘇る,oiaeu
蘇れば,oiaeea
蘇生,oei
蘢,
蘭,an
虎,oa
虐げ,iiae
虚,io
虚し,i
虚しい,ii
虚しき,ii
虚しく,iu
虚しくて,iue
虚ろ,o
虚像,ioou
虚勢,ioei
虚栄,ioei
虚構,ioou
虚無,iou
虚飾,ioiou
虜,oio
虫,iuu
虫かご,uiao
虫歯,uia
虹,ii
蚊取り線香,aoienou
蚊帳,aa
蛇口,iaui
蛍,oau
蛍光,eiou
蛙,aeu
蛾,a
蜂,ai
蜂蜜,aiiu
蜃気楼,iniou
蜉蝣,aeou
蜘蛛,uo
蜜,iu
蜜柑,ian
蜩,iuai
蝉,ei
蝉時雨,eiiue
蝋燭,ouou
蝕んだ,uiana
蝕んで,uiane
蝶,iou
蝶々,iouiou
融けて,ee
融合,uuou
螺旋,aen
蠢いて,uoeie
蠢く,uoeu
血,i
血の気,ioe
血まみれの,iaieo
血液,euei
血液型,eueiaa
血潮,iio
血生臭い,iaauai
血眼,iaao
血管,ean
血統,eou
血走った,iaia
血走る,iaiu
衆,iuu
行,iou
行う,ooau
行か,ia
行き,ii
行きかい,iiai
行きずり,uiui
行きつく,iiuu
行きつこう,iiuou
行き交い,iiai
行き交う,iiau
行き先,iiai
行き場,uia
行き当たり,iiaai
行き来,uii
行き止まり,iioai
行き着いた,iiuia
行き着く,iiuu
行き詰る,iiuau
行く,iu
行く先,iuai
行く年,uuoi
行く手,uue
行く末,uuue
行け,ie
行けた,iea
行けたら,ieaa
行けば,iea
行けよ,ieo
行ける,ieu
行ければ,ieea
行こ,io
行こう,iou
行っ,i
行った,ia
行ったら,iaa
行ったり,iai
行ったろ,iao
行っちゃ,iia
行って,ie
行儀,ioui
行列,ioueu
行動,ouou
行政,iouei
行方,uue
行為,oui
行脚,ania
行進,ouin
行間,iouan
衒,
術,iuu
街,ai
街並み,aiai
街宣,
街灯,aiou
街角,aiao
街路,aio
街道,aiou
街頭,aiou
衛生,eiei
衝動,iouou
衝撃,iouei
衝突,iouou
衣替え,oooae
衣装,iiou
表,ooe
表し,aaai
表して,aaaie
表す,aaau
表せ,aaae
表せたら,aaaeaa
表せる,aaaeu
表そう,aaaou
表向き,ooeui
表情,iouiou
表明,iouei
表現,iouen
表示,ioui
表紙,ioui
表裏,ioui
衰え,oooe
衰弱,uiiau
袋,uuo
袋小路,uuooui
袖,oe
袖口,oeui
被せる,aueu
被って,ooe
被り,aui
被る,auu
被れば,auea
被写体,iiaai
被告,iou
被害,iai
被爆,iau
裁き,aai
裁く,aau
裁ける,aaeu
裁こう,aaou
裁判,aian
裂いた,aia
裂いて,aie
裂き,ai
裂く,au
裂け,ae
裂けた,aea
裂ける,aeu
装,ou
装い,oooi
装う,ooou
装ったら,oooaa
装って,oooe
装備,oui
装着,ouiau
装置,oui
装飾,ouiou
裏,ua
裏を返せば,uaoaeea
裏切った,uaia
裏切ら,uaia
裏切り,uaii
裏切る,uaiu
裏切れば,uaiea
裏口,uaui
裏山,uaaa
裏目,uae
裏腹,uaaa
裏腹な,uaaaa
裏腹に,uaaai
裏腹の,uaaao
裏表,uaooe
裏返し,uaaei
裏返して,uaaeie
裏通り,uaooi
裕福で,uuuue
裕福な,uuuua
補う,oiau
補助,oio
補欠,oeu
裸,aaa
裸足,aai
製,ei
製作,eiau
製品,eiin
製造,eiou
複雑,uuau
複雑な,uuaua
複雑に,uuaui
褒め,oe
褒めて,oee
褒美,oui
褪,
襟,ei
襲い,ooi
襲う,oou
襲って,ooe
襲わ,ooa
襷,aui
西,ii
西日,iii
西東京,iiouiou
西郷,
西馬込,iiaoe
要,aae
要するに,ouuui
要は,oua
要ら,ia
要り,ii
要る,iu
要望,ouou
要求,ouiuu
要注意,ouiuui
要素,ouo
覆い,ooi
覆い隠し,ooiaui
覆い隠して,ooiauie
覆う,oou
覆さ,uuaea
覆して,uuaeie
覆す,uuaeu
覆わ,ooa
覇者,aia
見,i
見あげて,iaee
見いださ,iiaa
見いだし,iiai
見いだした,iiaia
見え,ie
見えた,iea
見えたら,ieaa
見えちゃ,ieia
見えて,iee
見える,ieu
見えれば,ieea
見え透いた,ieuia
見え隠れ,ieaue
見おろす,ioou
見おろせば,iooea
見かけた,iaea
見かけて,iaee
見かける,iaeu
見ず知らず,iuiau
見せ,ie
見せかけ,ieae
見せた,iea
見せたら,ieaa
見せちゃ,ieia
見せつけ,ieue
見せつけて,ieuee
見せつけよう,ieueou
見せつける,ieueu
見せて,iee
見せびらかし,ieiaai
見せる,ieu
見せれば,ieea
見せろ,ieo
見せ場,iea
見せ所,ieooo
見せ掛け,ieae
見た,ia
見たら,iaa
見たり,iai
見たろ,iao
見た目,iae
見ちゃ,iia
見つかった,iuaa
見つかったら,iuaaa
見つかって,iuae
見つから,iuaa
見つかり,iuai
見つかる,iuau
見つかれば,iuaea
見つけ,iue
見つけた,iuea
見つけたら,iueaa
見つけて,iuee
見つけよう,iueou
見つけりゃ,iueia
見つける,iueu
見つければ,iueea
見つけろ,iueo
見つめ,iue
見つめた,iuea
見つめたら,iueaa
見つめちゃ,iueia
見つめて,iuee
見つめよう,iueou
見つめる,iueu
見つめれば,iueea
見づらい,iuai
見て,ie
見てくれ,ieue
見とる,iou
見とれて,ioee
見とれる,ioeu
見まもって,iaoe
見まわ,iaa
見よ,io
見よう,iou
見よう見まね,iouiae
見りゃ,iia
見る,iu
見るからに,iuaai
見る見る,iuiu
見れば,iea
見ろ,io
見わたす,iaau
見わたせる,iaaeu
見上げ,iae
見上げた,iaea
見上げたら,iaeaa
見上げたり,iaeai
見上げて,iaee
見上げよう,iaeou
見上げりゃ,iaeia
見上げる,iaeu
見上げれば,iaeea
見下した,iuaia
見下して,iuaie
見下す,iuau
見下ろし,iooi
見下ろした,iooia
見下ろして,iooie
見下ろす,ioou
見下ろせば,iooea
見下ろそう,iooou
見事,ioo
見事な,iooa
見事に,iooi
見付から,iuaa
見付け,iue
見付けて,iuee
見付ける,iueu
見入る,iiu
見出さ,iiaa
見出し,iiai
見出せ,iiae
見分け,iae
見切り,iii
見切る,iiu
見参,
見取り図,ioiu
見受け,iue
見合わせた,iaaea
見合わせる,iaaeu
見向き,iui
見境,iaai
見失い,iuiai
見失う,iuiau
見失った,iuiaa
見失ったら,iuiaaa
見失ったり,iuiaai
見失っちゃ,iuiaia
見失って,iuiae
見失わ,iuiaa
見守った,iaoa
見守って,iaoe
見守ら,iaoa
見守り,iaoi
見守る,iaou
見定め,iaae
見定めて,iaaee
見定める,iaaeu
見届け,iooe
見届けた,iooea
見届けて,iooee
見届けよう,iooeou
見張っ,ia
見当,enou
見当たら,iaaa
見当違いに,enouiaii
見所,iooo
見抜いて,iuie
見抜か,iua
見抜き,iui
見抜く,iuu
見捨てて,iuee
見捨てる,iueu
見据え,iue
見据えた,iuea
見据えて,iuee
見据える,iueu
見放さ,iaaa
見方,iaa
見晴らし,iaai
見本,ion
見栄,ie
見極め,iiae
見極めて,iiaee
見極める,iiaeu
見様見真似,iouiae
見比べ,iuae
見渡し,iaai
見渡した,iaaia
見渡したら,iaaiaa
見渡して,iaaie
見渡しゃ,iaaia
見渡す,iaau
見渡せた,iaaea
見渡せば,iaaea
見渡せる,iaaeu
見渡そう,iaaou
見直さ,iaoa
見直して,iaoie
見直す,iaou
見知らぬ,iiau
見立て,iae
見立てた,iaea
見習,iaai
見習っちゃ,iaaia
見聞,enun
見舞い,iai
見舞う,iau
見苦しい,iuuii
見落とさ,iooa
見落とした,iooia
見落として,iooie
見覚え,iooe
見詰め,iue
見詰めたら,iueaa
見詰めて,iuee
見返し,iaei
見返したろう,iaeiaou
見返して,iaeie
見返す,iaeu
見返り,iaei
見送った,ioua
見送って,ioue
見送ら,ioua
見送り,ioui
見送る,iouu
見逃さ,ioaa
見逃す,ioau
見透かさ,iuaa
見透かした,iuaia
見透かす,iuau
見通し,iooi
見通せる,iooeu
見過ごして,iuoie
見過ごす,iuou
見開いて,iiaie
見開く,iiau
見開けば,iiaea
規制,iei
規律,iiu
規格,iau
視,i
視力,iiou
視察,iau
視点,ien
視界,iai
視線,ien
視野,ia
覗いた,ooia
覗いて,ooie
覗か,ooa
覗き,ooi
覗く,oou
覗けば,ooea
覗こう,ooou
覚,aoi
覚え,ooe
覚えた,ooea
覚えちゃ,ooeia
覚えて,ooee
覚える,ooeu
覚まさ,aaa
覚まし,aai
覚ました,aaia
覚ましたり,aaiai
覚まして,aaie
覚ます,aau
覚ませ,aae
覚まそう,aaou
覚め,ae
覚めた,aea
覚めたら,aeaa
覚めて,aee
覚める,aeu
覚めれば,aeea
覚悟,auo
覚醒,auei
親,oa
親しき,iaii
親しむ,iaiu
親しんだ,iaina
親不孝な,oauoua
親友,inuu
親孝行,oaouou
親心,oaooo
親愛なる,inaiau
親戚,inei
親指,oaui
親方,oaaa
親父,oai
観,an
観た,ia
観て,ie
観よう,iou
観光,anou
観客,aniau
観念,anen
観測,anou
観衆,aniuu
観覧,anan
観音,anon
角,ao
角度,auo
角形,auei
角栄,
角膜,auau
解,ai
解いた,oia
解いて,oie
解かさ,oaa
解かって,aae
解から,aaa
解き,oi
解き放た,oiaaa
解き放ち,oiaai
解き放ちゃ,oiaaia
解き放って,oiaae
解き放つ,oiaau
解き放て,oiaae
解き放てば,oiaaea
解き明かして,oiaaie
解き明かす,oiaau
解く,ou
解け,oe
解けた,oea
解けて,oee
解ける,oeu
解った,a
解っちゃ,ia
解って,e
解ら,a
解り,i
解る,u
解ろう,ou
解放,aiou
解明,aiei
解決,aieu
解消,aiiou
解禁,aiin
解答,aiou
解読,aiou
解釈,aiiau
解除,aiio
触,
触ったら,aaaa
触ったり,aaai
触って,aae
触ら,aaa
触り,aai
触る,aau
触れ,aae
触れあい,ueai
触れあった,ueaa
触れあって,ueae
触れた,aaea
触れたら,aaeaa
触れて,aaee
触れる,aaeu
触れれば,aaeea
触れ合い,ueai
触れ合う,ueau
触れ合えて,ueaee
触れ合える,ueaeu
触れ合った,ueaa
触れ合ったり,ueaai
触れ合って,ueae
言,en
言い,ii
言いつけ,iiue
言いなり,iiai
言い争い,iiaaoi
言い争う,iiaaou
言い争って,iiaaoe
言い分,iiun
言い張って,iiae
言い張る,iiau
言い聞かせ,iiiae
言い聞かせた,iiiaea
言い聞かせたり,iiiaeai
言い聞かせて,iiiaee
言い聞かせる,iiiaeu
言い表せ,iiaaae
言い訳,iiae
言い難い,iiaai
言う,iu
言え,ie
言えた,iea
言えたら,ieaa
言えて,iee
言えば,iea
言える,ieu
言えれば,ieea
言おう,iou
言っ,i
言った,ia
言ったら,iaa
言ったり,iai
言っちゃ,iia
言って,ie
言わ,ia
言わば,iaa
言伝えよう,iiuaeou
言動,enou
言外,enai
言葉,ooa
言葉巧みな,ooaauia
言葉巧みに,ooaauii
言葉遣い,ooauai
言語,eno
言語道断,onoouan
計,ei
計らい,aaai
計り,aai
計り知れない,aaiieai
計る,aau
計れ,aae
計れる,aaeu
計画,eiau
計算,eian
訊か,a
討ち,ui
託,
託さ,aua
託し,aui
託した,auia
託して,auie
託す,auu
託せ,aue
託そう,auou
記,i
記さ,iua
記し,iui
記した,iuia
記して,iuie
記せば,iuea
記そう,iuou
記事,ii
記入,iiuu
記号,iou
記念,ien
記念日,ieni
記憶,iou
記者,iia
記録,iou
訪ね,aue
訪ねて,auee
訪れ,ooue
訪れた,oouea
訪れて,oouee
訪れる,ooueu
訪問,ouon
設定,eei
設計,eei
許,
許さ,uua
許し,uui
許したら,uuiaa
許して,uuie
許す,uuu
許せ,uue
許せたり,uueai
許せちゃ,uueia
許せて,uuee
許せる,uueu
許諾,ioau
訳,au
訳せ,aue
訳ない,aeai
訳なくて,aeaue
訳ねぇ,aeee
訳無し,aeai
訳詞,aui
訴え,uae
訴える,uaeu
訶,
診て,ie
診療,iniou
証,aai
証し,ioui
証人,iouin
証拠,iouo
証明,iouei
証書,iouio
証言,iouen
詐欺,ai
評,iou
評した,iouia
評価,ioua
評判,iouan
評論,iouon
詞,i
詠った,uaa
詠って,uae
詠み,oi
試さ,aea
試し,aei
試して,aeie
試しに,aeii
試す,aeu
試そう,aeou
試み,oooi
試合,iai
試着,iiau
試練,ien
試行,iou
試験,ien
詩,i
詩人,iin
詩歌,iia
詫びた,aia
詮索,enau
詰ま,ua
詰まった,uaa
詰まって,uae
詰まり,uai
詰まる,uau
詰め,ue
詰めた,uea
詰めて,uee
詰める,ueu
詰めろ,ueo
話,aai
話さ,aaa
話し,aai
話した,aaia
話したら,aaiaa
話したり,aaiai
話して,aaie
話し出した,aaiaia
話し出す,aaiau
話し言葉,aaiooa
話す,aau
話せ,aae
話せた,aaea
話せたら,aaeaa
話せて,aaee
話せば,aaea
話せる,aaeu
話せれば,aaeea
話そう,aaou
話術,aiuu
話題,aai
該当,aiou
詳しい,uaii
詳細,iouai
誇って,ooe
誇ら,ooa
誇らし,ooai
誇らしい,ooaii
誇らしき,ooaii
誇らしく,ooaiu
誇り,ooi
誇る,oou
誇れ,ooe
誇れた,ooea
誇れば,ooea
誇れる,ooeu
誇大,oai
誉め,oe
誉めて,oee
誉めよう,oeou
誉れ,oae
誌,i
認め,ioe
認めた,ioea
認めて,ioee
認めよう,ioeou
認める,ioeu
認識,inii
誓,
誓い,iai
誓う,iau
誓えば,iaea
誓おう,iaou
誓った,iaa
誓ったろ,iaao
誓って,iae
誓わ,iaa
誕生,aniou
誕生日,anioui
誘,
誘い,aoi
誘い出して,aoiaie
誘い出す,aoiau
誘う,aou
誘えば,aoea
誘おう,aoou
誘った,aoa
誘って,aoe
誘わ,aoa
誘導,uuou
誘惑,uuau
語,o
語った,aaa
語ったり,aaai
語って,aae
語ら,aaa
語らい,aaai
語らう,aaau
語らえば,aaaea
語らおう,aaaou
語らって,aaae
語り,aai
語りあかした,aaiaaia
語りあかす,aaiaau
語り明かし,aaiaai
語り明かした,aaiaaia
語り明かして,aaiaaie
語り明かせ,aaiaae
語り明かそう,aaiaaou
語る,aau
語れ,aae
語れば,aaea
語ろう,aaou
語呂,oo
語源,oen
誠,aoo
誠に,aooi
誠実,eiiu
誠意,eii
誤,o
誤字,oi
誤算,oan
誤解,oai
誤魔化さ,a
誤魔化し,i
誤魔化した,ia
誤魔化したり,iai
誤魔化して,ie
誤魔化す,u
説き,oi
説き伏せる,oiueu
説く,ou
説得,eou
説教,eiou
説明,euei
説法,eou
読ま,oa
読み,oi
読む,ou
読め,oe
読もう,oou
読んだ,ona
読んで,one
誰,ae
誰しも,aeio
誰ひとり,aeioi
誰れ,e
誰一人,aeioi
課し,ai
課す,au
課せ,ae
課金,ain
課題,aai
調べ,iae
調べた,iaea
調べて,iaee
調べよ,iaeo
調合,iouou
調味料,iouiiou
調和,ioua
調子,ioui
調度,iouo
調整,iouei
調理,ioui
調節,ioueu
調達,iouau
談,an
談笑,aniou
請求,eiiuu
諏訪,ua
論,on
論争,onou
論外,onai
諦め,aiae
諦めた,aiaea
諦めたら,aiaeaa
諦めたり,aiaeai
諦めちゃ,aiaeia
諦めて,aiaee
諦めりゃ,aiaeia
諦める,aiaeu
諭して,aoie
諸,io
諸々,oooo
諸君,ioun
謂,
謎,ao
謎解き,aooi
講,
講師,oui
講演,ouen
講釈,ouiau
謝,
謝った,aaaa
謝って,aaae
謝り,aaai
謝る,aaau
謝れば,aaaea
謡い,i
謡う,u
謳,
謳う,uau
謳えば,uaea
謳おう,uaou
謳って,uae
謳歌,oua
譚,
譜,u
譜面,uen
警,
警告,eiou
警報,eiou
警官,eian
警察,eiau
警鐘,eiiou
譲ら,uua
譲り,uui
譲る,uuu
譲れ,uue
護,
護る,u
護送,oou
讃え,aae
讃えて,aaee
讃える,aaeu
谷,ai
谷間,aia
谺,oaa
豆,ae
豆まき,aeai
豆腐,ouu
豊,iou
豊か,uaa
豊かで,uaae
豊かな,uaaa
豊かに,uaai
豊富な,ouua
豊富に,ouui
象,ou
象った,aaoa
象徴,iouiou
豪,ou
豪勢,ouei
豪勢に,oueii
豪快な,ouaia
豪快に,ouaii
豪華,oua
豪華だ,ouaa
豪華な,ouaa
豪語,ouo
豪邸,ouei
豹,iou
豹変,iouen
貝殻,aiaa
負,u
負い,oi
負え,oe
負かさ,aaa
負かす,aau
負け,ae
負けず嫌いで,aeuiaie
負けず嫌いな,aeuiaia
負けた,aea
負けたら,aeaa
負けたり,aeai
負けちゃ,aeia
負けて,aee
負けりゃ,aeia
負ける,aeu
負ければ,aeea
負けん気,aeni
負け惜しみ,aeoii
負った,oa
負って,oe
負わ,oa
負担,uan
財宝,aiou
財布,aiu
財産,aian
貢献,ouen
貧しい,auii
貧しく,auiu
貧乏,inou
貧乏だった,inouaa
貧乏な,inoua
貧乏に,inoui
貧困,inon
貧富,inu
貧民,inin
販,
販売,anai
貪る,uaou
貪欲,onou
貪欲に,onoui
貫,
貫いた,uauia
貫いて,uauie
貫き,uaui
貫き通した,uauiooia
貫き通す,uauioou
貫く,uauu
貫徹,aneu
貫禄,anou
貫通,anuu
責め,ee
責めたり,eeai
責めて,eee
責める,eeu
責任,eiin
貯まって,aae
貯めた,aea
貯水,ioui
貯金,ioin
貰える,oaeu
貰った,oaa
貰って,oae
貴,aai
貴し,ouoi
貴女,
貴方,aaa
貴重な,iioua
貶,
買,
買い,ai
買いだめ,aiae
買い占めた,aiiea
買い占める,aiieu
買い時,aioi
買い物,aioo
買う,au
買え,ae
買えた,aea
買えちゃ,aeia
買えて,aee
買える,aeu
買おう,aou
買った,aa
買ったら,aaa
買って,ae
買ってで,aee
買出し,i
買収,aiiuu
貸さ,aa
貸し,ai
貸して,aie
貸し借り,aiai
貸し切って,aiie
貸し切り,aiii
貸す,au
貸そう,aou
費,i
費やす,uiau
貼った,aa
貼って,ae
貼ら,aa
貼り,ai
貼れる,aeu
貼ろう,aou
賄賂,aio
資料,iiou
資本,ion
資格,iau
資金,iin
賑う,iiau
賑やか,iiaa
賑やかで,iiaae
賑やかな,iiaaa
賑やかに,iiaai
賑わす,iiau
賛,
賛同,anou
賛否,ani
賛成,anei
賛歌,ana
賛美,ani
賜物,aaoo
賞,iou
賞味,ioui
賞状,iouiou
賞賛,iouan
賞金,iouin
賠償,aiiou
賢い,aioi
賢く,aiou
賢者,enia
賦,
質,ii
質問,iuon
質素,io
賭け,ae
賭けた,aea
賭けて,aee
賭ける,aeu
賭けろ,aeo
賭け金,aein
賭博,oau
購入,ouiuu
賽,ai
賽銭,aien
贅沢,eiau
贈,
贈って,oue
贈り,oui
贈りもの,ouioo
贈り物,ouioo
贈る,ouu
贈ろう,ouou
赤,aa
赤い,aai
赤く,aau
赤ん坊,aanou
赤外線,eiaien
赤子,aao
赤毛,aae
